,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,playoff
3,1984-85,1985-03-21,,Oklahoma,4.0,,Louisiana Tech,8.0,W,,86,84,2,,1.0,True
4,1984-85,1985-03-22,,NC State,16.0,,Alabama,,W,,61,55,6,,,True
5,1984-85,1985-03-22,,North Carolina,7.0,,Auburn,,W,,62,56,6,,,True
6,1984-85,1985-03-22,,St. John's (NY),3.0,,Kentucky,,W,,86,70,16,,,True
7,1984-85,1985-03-22,,Villanova,,,Maryland,,W,,46,43,3,,,True
8,1984-85,1985-03-23,,Georgetown,1.0,,Georgia Tech,6.0,W,,60,54,6,,,True
9,1984-85,1985-03-23,,Memphis,5.0,,Oklahoma,4.0,W,,63,61,2,,,True
10,1984-85,1985-03-24,,Villanova,,,North Carolina,7.0,W,,56,44,12,,,True
11,1984-85,1985-03-24,,St. John's (NY),3.0,,NC State,16.0,W,,69,60,9,,,True
12,1984-85,1985-03-30,,Georgetown,1.0,,St. John's (NY),3.0,W,,77,59,18,,,True
13,1984-85,1985-03-30,,Villanova,,,Memphis,5.0,W,,52,45,7,,,True
14,1984-85,1985-04-01,,Villanova,,,Georgetown,1.0,W,,66,64,2,,,True
0,1984-85,1985-03-14,,Arkansas,,,Iowa,,W,,63,54,9,,,True
1,1984-85,1985-03-14,,Auburn,,,Purdue,,W,,59,58,1,,,True
2,1984-85,1985-03-14,,Georgetown,1,,Lehigh,,W,,68,43,25,,,True
3,1984-85,1985-03-14,,Illinois State,,,Southern California,,W,,58,55,3,,,True
4,1984-85,1985-03-14,,Loyola (IL),14,,Iona,,W,,59,58,1,,,True
5,1984-85,1985-03-14,,Ohio State,,,Iowa State,,W,,75,64,11,,,True
6,1984-85,1985-03-14,,Kansas,13,,Ohio,,W,,49,38,11,,,True
7,1984-85,1985-03-14,,Kentucky,,,Washington,,W,,66,58,8,,,True
8,1984-85,1985-03-14,,Louisiana Tech,8,,Pittsburgh,,W,,78,54,24,,,True
9,1984-85,1985-03-14,,North Carolina,7,,Middle Tennessee,,W,,76,57,19,,,True
10,1984-85,1985-03-14,,Nevada-Las Vegas,9,,San Diego State,,W,,85,80,5,,,True
11,1984-85,1985-03-14,,Oklahoma,4,,North Carolina A&T,,W,,96,83,13,,,True
12,1984-85,1985-03-14,,Notre Dame,,,Oregon State,,W,,79,70,9,,,True
13,1984-85,1985-03-14,,Southern Methodist,,,Old Dominion,,W,,85,68,17,,,True
14,1984-85,1985-03-14,,St. John's (NY),3,,Southern,,W,,83,59,24,,,True
15,1984-85,1985-03-14,,Temple,,,Virginia Tech,,W,,60,57,3,,,True
16,1984-85,1985-03-15,,Alabama,,,Arizona,,W,,50,41,9,,,True
17,1984-85,1985-03-15,,UAB,,,Michigan State,,W,,70,68,2,,,True
18,1984-85,1985-03-15,,Boston College,,,Texas Tech,17,W,,55,53,2,,,True
19,1984-85,1985-03-15,,Villanova,,,Dayton,,W,,51,49,2,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1984-85,1985-03-15,,Syracuse,15,,DePaul,,W,,70,65,5,,,True
22,1984-85,1985-03-15,,Duke,10,,Pepperdine,,W,,75,62,13,,,True
23,1984-85,1985-03-15,,Michigan,2,,Fairleigh Dickinson,,W,,59,55,4,,,True
24,1984-85,1985-03-15,,Georgia,19,,Wichita State,,W,,67,59,8,,,True
25,1984-85,1985-03-15,,Georgia Tech,6,,Mercer,,W,,65,58,7,,,True
26,1984-85,1985-03-15,,Illinois,12,,Northeastern,,W,,76,57,19,,,True
27,1984-85,1985-03-15,,Navy,,,Louisiana State,20,W,,78,55,23,,,True
28,1984-85,1985-03-15,,Virginia Commonwealth,11,,Marshall,,W,,81,65,16,,,True
29,1984-85,1985-03-15,,Maryland,,,Miami (OH),,W,,69,68,1,,1,True
30,1984-85,1985-03-15,,Memphis,5,,Pennsylvania,,W,,67,55,12,,,True
31,1984-85,1985-03-15,,NC State,16,,Nevada,,W,,65,56,9,,,True
32,1984-85,1985-03-15,,UTEP,,,Tulsa,18,W,,79,75,4,,,True
33,1984-85,1985-03-16,,St. John's (NY),3,,Arkansas,,W,,68,65,3,,,True
34,1984-85,1985-03-16,,Auburn,,,Kansas,13,W,,66,64,2,,,True
35,1984-85,1985-03-16,,Georgetown,1,,Temple,,W,,63,46,17,,,True
36,1984-85,1985-03-16,,Oklahoma,4,,Illinois State,,W,,75,69,6,,,True
37,1984-85,1985-03-16,,Kentucky,,,Nevada-Las Vegas,9,W,,64,61,3,,,True
38,1984-85,1985-03-16,,Louisiana Tech,8,,Ohio State,,W,,79,67,12,,,True
39,1984-85,1985-03-16,,Loyola (IL),14,,Southern Methodist,,W,,70,57,13,,,True
40,1984-85,1985-03-16,,North Carolina,7,,Notre Dame,,W,,60,58,2,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1984-85,1985-03-17,,Alabama,,,Virginia Commonwealth,11,W,,63,59,4,,,True
43,1984-85,1985-03-17,,Memphis,5,,UAB,,W,,67,66,1,,1,True
44,1984-85,1985-03-17,,Boston College,,,Duke,10,W,,74,73,1,,,True
45,1984-85,1985-03-17,,Illinois,12,,Georgia,19,W,,74,58,16,,,True
46,1984-85,1985-03-17,,Georgia Tech,6,,Syracuse,15,W,,70,53,17,,,True
47,1984-85,1985-03-17,,Maryland,,,Navy,,W,,64,59,5,,,True
48,1984-85,1985-03-17,,Villanova,,,Michigan,2,W,,59,55,4,,,True
49,1984-85,1985-03-17,,NC State,16,,UTEP,,W,,86,73,13,,,True
50,1984-85,1985-03-21,,Memphis,5,,Boston College,,W,,59,57,2,,,True
51,1984-85,1985-03-21,,Georgetown,1,,Loyola (IL),14,W,,65,53,12,,,True
52,1984-85,1985-03-21,,Georgia Tech,6,,Illinois,12,W,,61,53,8,,,True
53,1984-85,1985-03-21,,Oklahoma,4,,Louisiana Tech,8,W,,86,84,2,,1,True
54,1984-85,1985-03-22,,NC State,16,,Alabama,,W,,61,55,6,,,True
55,1984-85,1985-03-22,,North Carolina,7,,Auburn,,W,,62,56,6,,,True
56,1984-85,1985-03-22,,St. John's (NY),3,,Kentucky,,W,,86,70,16,,,True
57,1984-85,1985-03-22,,Villanova,,,Maryland,,W,,46,43,3,,,True
58,1984-85,1985-03-23,,Georgetown,1,,Georgia Tech,6,W,,60,54,6,,,True
59,1984-85,1985-03-23,,Memphis,5,,Oklahoma,4,W,,63,61,2,,,True
60,1984-85,1985-03-24,,Villanova,,,North Carolina,7,W,,56,44,12,,,True
61,1984-85,1985-03-24,,St. John's (NY),3,,NC State,16,W,,69,60,9,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1984-85,1985-03-30,,Georgetown,1,,St. John's (NY),3,W,,77,59,18,,,True
64,1984-85,1985-03-30,,Villanova,,,Memphis,5,W,,52,45,7,,,True
65,1984-85,1985-04-01,,Villanova,,,Georgetown,1,W,,66,64,2,,,True
66,1985-86,1986-03-13,,UAB,,,Missouri,,W,,66,64,2,,,True
67,1985-86,1986-03-13,,Memphis,12,,Ball State,,W,,95,63,32,,,True
68,1985-86,1986-03-13,,Bradley,14,,UTEP,20,W,,83,65,18,,,True
69,1985-86,1986-03-13,,DePaul,,,Virginia,,W,,72,68,4,,,True
70,1985-86,1986-03-13,,Louisville,7,,Drexel,,W,,93,73,20,,,True
71,1985-86,1986-03-13,,Duke,1,,Mississippi Valley State,,W,,85,78,7,,,True
72,1985-86,1986-03-13,,Georgetown,13,,Texas Tech,,W,,70,64,6,,,True
73,1985-86,1986-03-13,,Georgia Tech,6,,Marist,,W,,68,53,15,,,True
74,1985-86,1986-03-13,,Temple,,,Jacksonville,,W,,61,50,11,,1,True
75,1985-86,1986-03-13,,Kansas,2,,North Carolina A&T,,W,,71,46,25,,,True
76,1985-86,1986-03-13,,Louisiana State,,,Purdue,,W,,94,87,7,,2,True
77,1985-86,1986-03-13,,Michigan State,18,,Washington,,W,,72,70,2,,,True
78,1985-86,1986-03-13,,North Carolina,8,,Utah,,W,,84,72,12,,,True
79,1985-86,1986-03-13,,Oklahoma,15,,Northeastern,,W,,80,74,6,,,True
80,1985-86,1986-03-13,,Old Dominion,,,West Virginia,,W,,72,64,8,,,True
81,1985-86,1986-03-13,,Villanova,,,Virginia Tech,,W,,71,62,9,,,True
82,1985-86,1986-03-14,,Michigan,5,,Akron,,W,,70,64,6,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1985-86,1986-03-14,,Alabama,,,Xavier,,W,,97,80,17,,,True
85,1985-86,1986-03-14,,Auburn,,,Arizona,,W,,73,63,10,,,True
86,1985-86,1986-03-14,,Little Rock,,,Notre Dame,10,W,,90,83,7,,,True
87,1985-86,1986-03-14,,Syracuse,9,,Brown,,W,,101,52,49,,,True
88,1985-86,1986-03-14,,Cleveland State,,,Indiana,16,W,,83,79,4,,,True
89,1985-86,1986-03-14,,Kentucky,3,,Davidson,,W,,75,55,20,,,True
90,1985-86,1986-03-14,,Illinois,19,,Fairfield,,W,,75,51,24,,,True
91,1985-86,1986-03-14,,NC State,,,Iowa,,W,,66,64,2,,,True
92,1985-86,1986-03-14,,Iowa State,,,Miami (OH),,W,,81,79,2,,1,True
93,1985-86,1986-03-14,,Nevada-Las Vegas,11,,Louisiana-Monroe,,W,,74,51,23,,,True
94,1985-86,1986-03-14,,Maryland,,,Pepperdine,,W,,69,64,5,,,True
95,1985-86,1986-03-14,,St. John's (NY),4,,Montana State,,W,,83,74,9,,,True
96,1985-86,1986-03-14,,Navy,17,,Tulsa,,W,,87,68,19,,,True
97,1985-86,1986-03-14,,Western Kentucky,,,Nebraska,,W,,67,59,8,,,True
98,1985-86,1986-03-14,,Saint Joseph's,,,Richmond,,W,,60,59,1,,,True
99,1985-86,1986-03-15,,North Carolina,8,,UAB,,W,,77,59,18,,,True
100,1985-86,1986-03-15,,Louisville,7,,Bradley,14,W,,82,68,14,,,True
101,1985-86,1986-03-15,,DePaul,,,Oklahoma,15,W,,74,69,5,,,True
102,1985-86,1986-03-15,,Duke,1,,Old Dominion,,W,,89,61,28,,,True
103,1985-86,1986-03-15,,Michigan State,18,,Georgetown,13,W,,80,68,12,,,True
0,1985-86,1986-03-15,,Georgia Tech,6,,Villanova,,W,,66,61,5,,,True
1,1985-86,1986-03-15,,Kansas,2,,Temple,,W,,65,43,22,,,True
2,1985-86,1986-03-15,,Louisiana State,,,Memphis,12,W,,83,81,2,,,True
3,1985-86,1986-03-16,,Alabama,,,Illinois,19,W,,58,56,2,,,True
4,1985-86,1986-03-16,,NC State,,,Little Rock,,W,,80,66,14,,2,True
5,1985-86,1986-03-16,,Auburn,,,St. John's (NY),4,W,,81,65,16,,,True
6,1985-86,1986-03-16,,Cleveland State,,,Saint Joseph's,,W,,75,69,6,,,True
7,1985-86,1986-03-16,,Iowa State,,,Michigan,5,W,,72,69,3,,,True
8,1985-86,1986-03-16,,Kentucky,3,,Western Kentucky,,W,,71,64,7,,,True
9,1985-86,1986-03-16,,Nevada-Las Vegas,11,,Maryland,,W,,70,64,6,,,True
10,1985-86,1986-03-16,,Navy,17,,Syracuse,9,W,,97,85,12,,,True
11,1985-86,1986-03-20,,Kentucky,3,,Alabama,,W,,68,63,5,,,True
12,1985-86,1986-03-20,,Auburn,,,Nevada-Las Vegas,11,W,,70,63,7,,,True
13,1985-86,1986-03-20,,Louisiana State,,,Georgia Tech,6,W,,70,64,6,,,True
14,1985-86,1986-03-20,,Louisville,7,,North Carolina,8,W,,94,79,15,,,True
15,1985-86,1986-03-21,,Navy,17,,Cleveland State,,W,,71,70,1,,,True
16,1985-86,1986-03-21,,Duke,1,,DePaul,,W,,74,67,7,,,True
17,1985-86,1986-03-21,,NC State,,,Iowa State,,W,,70,66,4,,,True
18,1985-86,1986-03-21,,Kansas,2,,Michigan State,18,W,,96,86,10,,1,True
19,1985-86,1986-03-22,,Louisville,7,,Auburn,,W,,84,76,8,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1985-86,1986-03-22,,Louisiana State,,,Kentucky,3,W,,59,57,2,,,True
22,1985-86,1986-03-23,,Duke,1,,Navy,17,W,,71,50,21,,,True
23,1985-86,1986-03-23,,Kansas,2,,NC State,,W,,75,67,8,,,True
24,1985-86,1986-03-29,,Duke,1,,Kansas,2,W,,71,67,4,,,True
25,1985-86,1986-03-29,,Louisville,7,,Louisiana State,,W,,88,77,11,,,True
26,1985-86,1986-03-31,,Louisville,7,,Duke,1,W,,72,69,3,,,True
0,1985-86,1986-03-13,,UAB,,,Missouri,,W,,66,64,2,,,True
1,1985-86,1986-03-13,,Memphis,12,,Ball State,,W,,95,63,32,,,True
2,1985-86,1986-03-13,,Bradley,14,,UTEP,20,W,,83,65,18,,,True
3,1985-86,1986-03-13,,DePaul,,,Virginia,,W,,72,68,4,,,True
4,1985-86,1986-03-13,,Louisville,7,,Drexel,,W,,93,73,20,,,True
5,1985-86,1986-03-13,,Duke,1,,Mississippi Valley State,,W,,85,78,7,,,True
6,1985-86,1986-03-13,,Georgetown,13,,Texas Tech,,W,,70,64,6,,,True
7,1985-86,1986-03-13,,Georgia Tech,6,,Marist,,W,,68,53,15,,,True
8,1985-86,1986-03-13,,Temple,,,Jacksonville,,W,,61,50,11,,1,True
9,1985-86,1986-03-13,,Kansas,2,,North Carolina A&T,,W,,71,46,25,,,True
10,1985-86,1986-03-13,,Louisiana State,,,Purdue,,W,,94,87,7,,2,True
11,1985-86,1986-03-13,,Michigan State,18,,Washington,,W,,72,70,2,,,True
12,1985-86,1986-03-13,,North Carolina,8,,Utah,,W,,84,72,12,,,True
13,1985-86,1986-03-13,,Oklahoma,15,,Northeastern,,W,,80,74,6,,,True
14,1985-86,1986-03-13,,Old Dominion,,,West Virginia,,W,,72,64,8,,,True
15,1985-86,1986-03-13,,Villanova,,,Virginia Tech,,W,,71,62,9,,,True
16,1985-86,1986-03-14,,Michigan,5,,Akron,,W,,70,64,6,,,True
17,1985-86,1986-03-14,,Alabama,,,Xavier,,W,,97,80,17,,,True
18,1985-86,1986-03-14,,Auburn,,,Arizona,,W,,73,63,10,,,True
19,1985-86,1986-03-14,,Little Rock,,,Notre Dame,10,W,,90,83,7,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1985-86,1986-03-14,,Syracuse,9,,Brown,,W,,101,52,49,,,True
22,1985-86,1986-03-14,,Cleveland State,,,Indiana,16,W,,83,79,4,,,True
23,1985-86,1986-03-14,,Kentucky,3,,Davidson,,W,,75,55,20,,,True
24,1985-86,1986-03-14,,Illinois,19,,Fairfield,,W,,75,51,24,,,True
25,1985-86,1986-03-14,,NC State,,,Iowa,,W,,66,64,2,,,True
26,1985-86,1986-03-14,,Iowa State,,,Miami (OH),,W,,81,79,2,,1,True
27,1985-86,1986-03-14,,Nevada-Las Vegas,11,,Louisiana-Monroe,,W,,74,51,23,,,True
28,1985-86,1986-03-14,,Maryland,,,Pepperdine,,W,,69,64,5,,,True
29,1985-86,1986-03-14,,St. John's (NY),4,,Montana State,,W,,83,74,9,,,True
30,1985-86,1986-03-14,,Navy,17,,Tulsa,,W,,87,68,19,,,True
31,1985-86,1986-03-14,,Western Kentucky,,,Nebraska,,W,,67,59,8,,,True
32,1985-86,1986-03-14,,Saint Joseph's,,,Richmond,,W,,60,59,1,,,True
33,1985-86,1986-03-15,,North Carolina,8,,UAB,,W,,77,59,18,,,True
34,1985-86,1986-03-15,,Louisville,7,,Bradley,14,W,,82,68,14,,,True
35,1985-86,1986-03-15,,DePaul,,,Oklahoma,15,W,,74,69,5,,,True
36,1985-86,1986-03-15,,Duke,1,,Old Dominion,,W,,89,61,28,,,True
37,1985-86,1986-03-15,,Michigan State,18,,Georgetown,13,W,,80,68,12,,,True
38,1985-86,1986-03-15,,Georgia Tech,6,,Villanova,,W,,66,61,5,,,True
39,1985-86,1986-03-15,,Kansas,2,,Temple,,W,,65,43,22,,,True
40,1985-86,1986-03-15,,Louisiana State,,,Memphis,12,W,,83,81,2,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1985-86,1986-03-16,,Alabama,,,Illinois,19,W,,58,56,2,,,True
43,1985-86,1986-03-16,,NC State,,,Little Rock,,W,,80,66,14,,2,True
44,1985-86,1986-03-16,,Auburn,,,St. John's (NY),4,W,,81,65,16,,,True
45,1985-86,1986-03-16,,Cleveland State,,,Saint Joseph's,,W,,75,69,6,,,True
46,1985-86,1986-03-16,,Iowa State,,,Michigan,5,W,,72,69,3,,,True
47,1985-86,1986-03-16,,Kentucky,3,,Western Kentucky,,W,,71,64,7,,,True
48,1985-86,1986-03-16,,Nevada-Las Vegas,11,,Maryland,,W,,70,64,6,,,True
49,1985-86,1986-03-16,,Navy,17,,Syracuse,9,W,,97,85,12,,,True
50,1985-86,1986-03-20,,Kentucky,3,,Alabama,,W,,68,63,5,,,True
51,1985-86,1986-03-20,,Auburn,,,Nevada-Las Vegas,11,W,,70,63,7,,,True
52,1985-86,1986-03-20,,Louisiana State,,,Georgia Tech,6,W,,70,64,6,,,True
53,1985-86,1986-03-20,,Louisville,7,,North Carolina,8,W,,94,79,15,,,True
54,1985-86,1986-03-21,,Navy,17,,Cleveland State,,W,,71,70,1,,,True
55,1985-86,1986-03-21,,Duke,1,,DePaul,,W,,74,67,7,,,True
56,1985-86,1986-03-21,,NC State,,,Iowa State,,W,,70,66,4,,,True
57,1985-86,1986-03-21,,Kansas,2,,Michigan State,18,W,,96,86,10,,1,True
58,1985-86,1986-03-22,,Louisville,7,,Auburn,,W,,84,76,8,,,True
59,1985-86,1986-03-22,,Louisiana State,,,Kentucky,3,W,,59,57,2,,,True
60,1985-86,1986-03-23,,Duke,1,,Navy,17,W,,71,50,21,,,True
61,1985-86,1986-03-23,,Kansas,2,,NC State,,W,,75,67,8,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1985-86,1986-03-29,,Duke,1,,Kansas,2,W,,71,67,4,,,True
64,1985-86,1986-03-29,,Louisville,7,,Louisiana State,,W,,88,77,11,,,True
65,1985-86,1986-03-31,,Louisville,7,,Duke,1,W,,72,69,3,,,True
66,1986-87,1987-03-12,,Alabama,9,,North Carolina A&T,,W,,88,71,17,,,True
67,1986-87,1987-03-12,,Providence,,,UAB,,W,,90,68,22,,,True
68,1986-87,1987-03-12,,Auburn,,,San Diego,,W,,62,61,1,,,True
69,1986-87,1987-03-12,,Austin Peay,,,Illinois,11,W,,68,67,1,,,True
70,1986-87,1987-03-12,,New Orleans,16,,Brigham Young,,W,,83,79,4,,,True
71,1986-87,1987-03-12,,UCLA,15,,Central Michigan,,W,,92,73,19,,,True
72,1986-87,1987-03-12,,Duke,17,,Texas A&M,,W,,58,51,7,,,True
73,1986-87,1987-03-12,,Indiana,3,,Fairfield,,W,,92,58,34,,,True
74,1986-87,1987-03-12,,Kansas State,,,Georgia,,W,,82,79,3,,1,True
75,1986-87,1987-03-12,,Nevada-Las Vegas,1,,Idaho State,,W,,95,70,25,,,True
76,1986-87,1987-03-12,,TCU,19,,Marshall,,W,,76,60,16,,,True
77,1986-87,1987-03-12,,Michigan,,,Navy,,W,,97,82,15,,,True
78,1986-87,1987-03-12,,Notre Dame,18,,Middle Tennessee,,W,,84,71,13,,,True
79,1986-87,1987-03-12,,Xavier,,,Missouri,14,W,,70,69,1,,,True
80,1986-87,1987-03-12,,North Carolina,2,,Pennsylvania,,W,,113,82,31,,,True
81,1986-87,1987-03-12,,Wyoming,,,Virginia,,W,,64,60,4,,,True
82,1986-87,1987-03-13,,UTEP,,,Arizona,,W,,98,91,7,,1,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1986-87,1987-03-13,,Georgetown,4,,Bucknell,,W,,75,53,22,,,True
85,1986-87,1987-03-13,,Missouri State,,,Clemson,13,W,,65,60,5,,,True
86,1986-87,1987-03-13,,DePaul,5,,Louisiana Tech,,W,,76,62,14,,,True
87,1986-87,1987-03-13,,Florida,,,NC State,,W,,82,70,12,,,True
88,1986-87,1987-03-13,,Syracuse,10,,Georgia Southern,,W,,79,73,6,,,True
89,1986-87,1987-03-13,,Louisiana State,,,Georgia Tech,,W,,85,79,6,,,True
90,1986-87,1987-03-13,,Kansas,20,,Houston,,W,,66,55,11,,,True
91,1986-87,1987-03-13,,Iowa,6,,Santa Clara,,W,,99,76,23,,,True
92,1986-87,1987-03-13,,Ohio State,,,Kentucky,,W,,91,77,14,,,True
93,1986-87,1987-03-13,,Pittsburgh,12,,Marist,,W,,93,68,25,,,True
94,1986-87,1987-03-13,,Purdue,7,,Northeastern,,W,,104,95,9,,,True
95,1986-87,1987-03-13,,Oklahoma,,,Tulsa,,W,,74,69,5,,,True
96,1986-87,1987-03-13,,Temple,8,,Southern,,W,,75,56,19,,,True
97,1986-87,1987-03-13,,St. John's (NY),,,Wichita State,,W,,57,55,2,,,True
98,1986-87,1987-03-13,,Western Kentucky,,,West Virginia,,W,,64,62,2,,,True
99,1986-87,1987-03-14,,Alabama,9,,New Orleans,16,W,,101,76,25,,,True
100,1986-87,1987-03-14,,Indiana,3,,Auburn,,W,,107,90,17,,,True
101,1986-87,1987-03-14,,Providence,,,Austin Peay,,W,,90,87,3,,1,True
102,1986-87,1987-03-14,,Duke,17,,Xavier,,W,,65,60,5,,,True
103,1986-87,1987-03-14,,Nevada-Las Vegas,1,,Kansas State,,W,,80,61,19,,,True
0,1986-87,1987-03-14,,North Carolina,2,,Michigan,,W,,109,97,12,,,True
1,1986-87,1987-03-14,,Notre Dame,18,,TCU,19,W,,58,57,1,,,True
2,1986-87,1987-03-14,,Wyoming,,,UCLA,15,W,,78,68,10,,,True
3,1986-87,1987-03-15,,DePaul,5,,St. John's (NY),,W,,83,75,8,,1,True
4,1986-87,1987-03-15,,Florida,,,Purdue,7,W,,85,66,19,,,True
5,1986-87,1987-03-15,,Georgetown,4,,Ohio State,,W,,82,79,3,,,True
6,1986-87,1987-03-15,,Iowa,6,,UTEP,,W,,84,82,2,,,True
7,1986-87,1987-03-15,,Kansas,20,,Missouri State,,W,,67,63,4,,,True
8,1986-87,1987-03-15,,Louisiana State,,,Temple,8,W,,72,62,10,,,True
9,1986-87,1987-03-15,,Oklahoma,,,Pittsburgh,12,W,,96,93,3,,,True
10,1986-87,1987-03-15,,Syracuse,10,,Western Kentucky,,W,,104,86,18,,,True
11,1986-87,1987-03-19,,Providence,,,Alabama,9,W,,103,82,21,,,True
12,1986-87,1987-03-19,,Syracuse,10,,Florida,,W,,87,81,6,,,True
13,1986-87,1987-03-19,,Georgetown,4,,Kansas,20,W,,70,57,13,,,True
14,1986-87,1987-03-19,,North Carolina,2,,Notre Dame,18,W,,74,68,6,,,True
15,1986-87,1987-03-20,,Louisiana State,,,DePaul,5,W,,63,58,5,,,True
16,1986-87,1987-03-20,,Indiana,3,,Duke,17,W,,88,82,6,,,True
17,1986-87,1987-03-20,,Iowa,6,,Oklahoma,,W,,93,91,2,,1,True
18,1986-87,1987-03-20,,Nevada-Las Vegas,1,,Wyoming,,W,,92,78,14,,,True
19,1986-87,1987-03-21,,Providence,,,Georgetown,4,W,,88,73,15,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1986-87,1987-03-21,,Syracuse,10,,North Carolina,2,W,,79,75,4,,,True
22,1986-87,1987-03-22,,Indiana,3,,Louisiana State,,W,,77,76,1,,,True
23,1986-87,1987-03-22,,Nevada-Las Vegas,1,,Iowa,6,W,,84,81,3,,,True
24,1986-87,1987-03-28,,Indiana,3,,Nevada-Las Vegas,1,W,,97,93,4,,,True
25,1986-87,1987-03-28,,Syracuse,10,,Providence,,W,,77,63,14,,,True
26,1986-87,1987-03-30,,Indiana,3,,Syracuse,10,W,,74,73,1,,,True
0,1986-87,1987-03-12,,Alabama,9,,North Carolina A&T,,W,,88,71,17,,,True
1,1986-87,1987-03-12,,Providence,,,UAB,,W,,90,68,22,,,True
2,1986-87,1987-03-12,,Auburn,,,San Diego,,W,,62,61,1,,,True
3,1986-87,1987-03-12,,Austin Peay,,,Illinois,11,W,,68,67,1,,,True
4,1986-87,1987-03-12,,New Orleans,16,,Brigham Young,,W,,83,79,4,,,True
5,1986-87,1987-03-12,,UCLA,15,,Central Michigan,,W,,92,73,19,,,True
6,1986-87,1987-03-12,,Duke,17,,Texas A&M,,W,,58,51,7,,,True
7,1986-87,1987-03-12,,Indiana,3,,Fairfield,,W,,92,58,34,,,True
8,1986-87,1987-03-12,,Kansas State,,,Georgia,,W,,82,79,3,,1,True
9,1986-87,1987-03-12,,Nevada-Las Vegas,1,,Idaho State,,W,,95,70,25,,,True
10,1986-87,1987-03-12,,TCU,19,,Marshall,,W,,76,60,16,,,True
11,1986-87,1987-03-12,,Michigan,,,Navy,,W,,97,82,15,,,True
12,1986-87,1987-03-12,,Notre Dame,18,,Middle Tennessee,,W,,84,71,13,,,True
13,1986-87,1987-03-12,,Xavier,,,Missouri,14,W,,70,69,1,,,True
14,1986-87,1987-03-12,,North Carolina,2,,Pennsylvania,,W,,113,82,31,,,True
15,1986-87,1987-03-12,,Wyoming,,,Virginia,,W,,64,60,4,,,True
16,1986-87,1987-03-13,,UTEP,,,Arizona,,W,,98,91,7,,1,True
17,1986-87,1987-03-13,,Georgetown,4,,Bucknell,,W,,75,53,22,,,True
18,1986-87,1987-03-13,,Missouri State,,,Clemson,13,W,,65,60,5,,,True
19,1986-87,1987-03-13,,DePaul,5,,Louisiana Tech,,W,,76,62,14,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1986-87,1987-03-13,,Florida,,,NC State,,W,,82,70,12,,,True
22,1986-87,1987-03-13,,Syracuse,10,,Georgia Southern,,W,,79,73,6,,,True
23,1986-87,1987-03-13,,Louisiana State,,,Georgia Tech,,W,,85,79,6,,,True
24,1986-87,1987-03-13,,Kansas,20,,Houston,,W,,66,55,11,,,True
25,1986-87,1987-03-13,,Iowa,6,,Santa Clara,,W,,99,76,23,,,True
26,1986-87,1987-03-13,,Ohio State,,,Kentucky,,W,,91,77,14,,,True
27,1986-87,1987-03-13,,Pittsburgh,12,,Marist,,W,,93,68,25,,,True
28,1986-87,1987-03-13,,Purdue,7,,Northeastern,,W,,104,95,9,,,True
29,1986-87,1987-03-13,,Oklahoma,,,Tulsa,,W,,74,69,5,,,True
30,1986-87,1987-03-13,,Temple,8,,Southern,,W,,75,56,19,,,True
31,1986-87,1987-03-13,,St. John's (NY),,,Wichita State,,W,,57,55,2,,,True
32,1986-87,1987-03-13,,Western Kentucky,,,West Virginia,,W,,64,62,2,,,True
33,1986-87,1987-03-14,,Alabama,9,,New Orleans,16,W,,101,76,25,,,True
34,1986-87,1987-03-14,,Indiana,3,,Auburn,,W,,107,90,17,,,True
35,1986-87,1987-03-14,,Providence,,,Austin Peay,,W,,90,87,3,,1,True
36,1986-87,1987-03-14,,Duke,17,,Xavier,,W,,65,60,5,,,True
37,1986-87,1987-03-14,,Nevada-Las Vegas,1,,Kansas State,,W,,80,61,19,,,True
38,1986-87,1987-03-14,,North Carolina,2,,Michigan,,W,,109,97,12,,,True
39,1986-87,1987-03-14,,Notre Dame,18,,TCU,19,W,,58,57,1,,,True
40,1986-87,1987-03-14,,Wyoming,,,UCLA,15,W,,78,68,10,,,True
